grp,threshold_mm,lead_days,FAR,FAR_lo,FAR_hi,n_points
7_27,1.0,2,0.3312788906009245,0.29718108421899725,0.36774293148308757,4
7_28,1.0,2,0.30361930294906164,0.27077315278555225,0.33945319245750566,4
7_29,1.0,2,0.329923273657289,0.2677717474392295,0.3965006183866978,1
8_23,1.0,2,0.4318181818181818,0.36077151501568805,0.5194602078490359,3
8_24,1.0,2,0.38687150837988826,0.3378693181818182,0.4351757068883766,4
8_25,1.0,2,0.3849329205366357,0.3485701439412454,0.4246409209211012,4
8_26,1.0,2,0.37734082397003743,0.33935864481727385,0.4146690024643737,4
8_27,1.0,2,0.4217506631299735,0.3821838529046113,0.46454262578928296,4
8_28,1.0,2,0.43700787401574803,0.40198921753482525,0.47567498789576973,4
8_29,1.0,2,0.475,0.42954620379514824,0.519947443414947,2
8_30,1.0,2,0.31633311814073595,0.28476243290769704,0.343608166552935,3
8_31,1.0,2,0.3581890812250333,0.32363203572632293,0.39425177045863313,3
9_23,1.0,2,0.4491525423728814,0.3709677419354839,0.5463107638888889,2
9_24,1.0,2,0.5052631578947369,0.45737612612612616,0.5534981322035443,4
9_25,1.0,2,0.44988864142538976,0.4119374795245004,0.4887981146447205,4
9_26,1.0,2,0.4109347442680776,0.3746566319502649,0.45044538841415627,4
9_27,1.0,2,0.5215231788079471,0.46832756661680974,0.580976093160193,2
9_28,1.0,2,0.5550239234449761,0.5010087490584623,0.6153947368421053,1
9_30,1.0,2,0.26245847176079734,0.20977320116724618,0.3187852640675037,1
9_31,1.0,2,0.3508682328907048,0.3189351803718561,0.3807254542493031,3
9_32,1.0,2,0.4660361134995701,0.4280990353519998,0.5052307109016619,2
10_24,1.0,3,0.6331360946745562,0.5504841460967289,0.7194800860342653,1
10_25,1.0,3,0.43343653250773995,0.39967669922552307,0.4698659374634236,4
10_26,1.0,3,0.4661857529305681,0.4168000239657024,0.5175760529316364,3
11_24,1.0,3,0.522911051212938,0.4719680526765029,0.5766788808435578,2
11_25,1.0,3,0.6230407523510971,0.5848559057135222,0.6602745454221313,4
11_26,1.0,3,0.7312703583061889,0.6821154054934319,0.7785994800218938,3
12_24,1.0,3,0.7413793103448276,0.6776676699656498,0.8056282232115308,2
12_25,1.0,3,0.5703703703703704,0.4905998886840366,0.6553046109629548,1
3_25,1.0,3,0.5052531041069723,0.45080500894454384,0.5616369152396947,2
3_26,1.0,3,0.5880681818181818,0.5363380041011621,0.6378358022883965,2
4_25,1.0,3,0.4086081609837898,0.3724251835567625,0.44609503284072244,4
4_26,1.0,3,0.5795836131631967,0.546766146255247,0.6142466762891826,4
5_24,1.0,3,0.2705202312138728,0.21519176152372366,0.3353569336042486,2
5_25,1.0,3,0.5422100205902539,0.5096478020829706,0.5807926767100542,4
5_26,1.0,3,0.5023328149300156,0.46995708843912065,0.5359985019767729,4
5_27,1.0,3,0.5437158469945356,0.4884954844006568,0.6012930817926044,1
6_24,1.0,3,0.3587710604558969,0.3137467695665019,0.4087192247249869,3
6_25,1.0,3,0.48238897396630936,0.44262376825466476,0.5210011912660595,4
6_26,1.0,3,0.402457757296467,0.36538027108433735,0.44142458813595925,4
6_27,1.0,3,0.4631782945736434,0.4273897110862967,0.5028628540515618,4
6_28,1.0,3,0.47429305912596403,0.4291058621820463,0.5205373896247241,2
7_23,1.0,3,0.4788732394366197,0.425752526197058,0.5333391203703703,4
7_24,1.0,3,0.38904363974001854,0.35055499531289946,0.4318886009152891,4
7_25,1.0,3,0.3544093178036606,0.3166611295681063,0.3915678249756573,4
7_26,1.0,3,0.30737365368682684,0.2695307000452534,0.3470456942636086,4
7_27,1.0,3,0.34019832189168575,0.30247523587612773,0.37999032234774016,4
7_28,1.0,3,0.31550068587105623,0.279328811834674,0.35219258448755925,4
7_29,1.0,3,0.33753148614609574,0.2830575074577395,0.3982740943267259,1
8_23,1.0,3,0.375,0.3033746556473829,0.4558888028895769,3
8_24,1.0,3,0.40350877192982454,0.35800345171716064,0.45602828486396546,4
8_25,1.0,3,0.3851063829787234,0.34844621111598595,0.4228811682623013,4
8_26,1.0,3,0.38910133843212236,0.3500457536023722,0.42927480645045063,4
8_27,1.0,3,0.4406631762652705,0.40184157774605506,0.4817877909189156,4
8_28,1.0,3,0.446676970633694,0.4094066256121086,0.48405116186741426,4
8_29,1.0,3,0.47214854111405835,0.42435495626822156,0.5195152279402375,2
8_30,1.0,3,0.3176546391752577,0.28641299038621776,0.3482968797020081,3
8_31,1.0,3,0.3624747814391392,0.3283446682414957,0.3983433681336126,3
9_23,1.0,3,0.5084745762711864,0.4247653526414588,0.6067415730337079,2
9_24,1.0,3,0.5208333333333334,0.4751832148210115,0.5697253994773595,4
9_25,1.0,3,0.48156424581005586,0.4416598468848997,0.5204835781482092,4
9_26,1.0,3,0.4209138840070299,0.3835556662710764,0.45967780632778155,4
9_27,1.0,3,0.5289256198347108,0.4725768592856113,0.586717022358059,2
9_28,1.0,3,0.5434782608695652,0.4838410252315554,0.6038789629459055,1
9_30,1.0,3,0.271356783919598,0.22372500925583116,0.33110594237695073,1
9_31,1.0,3,0.3511995916283818,0.3196538144602956,0.3849349205206358,3
9_32,1.0,3,0.4645669291338583,0.4271987858032379,0.5047852718728169,2
10_24,1.0,4,0.6379310344827587,0.5442019884877028,0.7232737856282617,1
10_25,1.0,4,0.4429260450160772,0.40567531718060373,0.4801918759754288,4
10_26,1.0,4,0.4764862466725821,0.4242393168767246,0.5311681171877798,3
11_24,1.0,4,0.523224043715847,0.471993832703161,0.5769888462694218,2
11_25,1.0,4,0.6195562859490551,0.5837849702989204,0.6574227606755024,4
11_26,1.0,4,0.7217391304347827,0.6769025689426978,0.7680409809873782,3
12_24,1.0,4,0.7437070938215103,0.6744690393518518,0.8071035749378798,2
12_25,1.0,4,0.5769230769230769,0.5068953708077468,0.6535554353099227,1
3_25,1.0,4,0.5191053122087604,0.4620297978887427,0.579581354221642,2
3_26,1.0,4,0.6053748231966054,0.5577459645291705,0.6564919058252877,2
4_25,1.0,4,0.4064852345107122,0.368751384024135,0.4470823891491448,4
4_26,1.0,4,0.5789473684210527,0.5455828180502565,0.6129317198443134,4
5_24,1.0,4,0.27199074074074076,0.21576257746189317,0.3374487773155004,2
5_25,1.0,4,0.5428773919206237,0.5055615629155267,0.578921256367264,4
5_26,1.0,4,0.5340030911901081,0.4995887058612221,0.5697619047619047,4
5_27,1.0,4,0.5447154471544715,0.48386435748281337,0.6071483347940403,1
6_24,1.0,4,0.36742800397219466,0.32131067634798977,0.42025976938561177,3
6_25,1.0,4,0.4861111111111111,0.4427819712971638,0.5252985255015712,4
6_26,1.0,4,0.4019984627209839,0.36208929258224914,0.442068234087272,4
6_27,1.0,4,0.4679196370706416,0.42696502257863594,0.5078737523416824,4
6_28,1.0,4,0.4760672703751617,0.42803113740660675,0.5220793594426406,2
7_23,1.0,4,0.4799498746867168,0.42857142857142855,0.5298311880854505,4
7_24,1.0,4,0.3943127962085308,0.35269674168921744,0.43794379112870535,4
7_25,1.0,4,0.34545454545454546,0.3076322110462211,0.38634909736623546,4
7_26,1.0,4,0.32425742574257427,0.28688136119959595,0.36522808954308494,4
7_27,1.0,4,0.3433641975308642,0.3086551193085714,0.38320649764623926,4
7_28,1.0,4,0.33152542372881355,0.29676655819066283,0.3683501323018395,4
7_29,1.0,4,0.356234096692112,0.2885030507279896,0.4266263631066345,1
8_23,1.0,4,0.43209876543209874,0.3586920766590389,0.5116420873511061,3
8_24,1.0,4,0.4243759177679883,0.37480323144350963,0.4751634546403183,4
8_25,1.0,4,0.3707865168539326,0.3347998816575915,0.40458853981426596,4
8_26,1.0,4,0.396584440227704,0.35870372784150156,0.43771572796220315,4
8_27,1.0,4,0.443859649122807,0.40243697133941037,0.48461620398424476,4
8_28,1.0,4,0.44603174603174606,0.4090370928244109,0.48295406941950925,4
8_29,1.0,4,0.4881889763779528,0.4348286841764316,0.5395143959425116,2
8_30,1.0,4,0.3200257566001288,0.2884018028437723,0.35411335155722096,3
8_31,1.0,4,0.3652694610778443,0.32924473779047264,0.39820305830339675,3
9_23,1.0,4,0.4672897196261682,0.37863421674101283,0.5567120765832106,2
9_24,1.0,4,0.5538160469667319,0.49897057177102816,0.6043975854317195,4
9_25,1.0,4,0.47740440324449596,0.4330473934464076,0.5220828803004843,4
9_26,1.0,4,0.4299559471365639,0.38977790290793546,0.46709473705280297,4
9_27,1.0,4,0.5235690235690236,0.46550501922951565,0.5763848802436281,2
9_28,1.0,4,0.551219512195122,0.4946959210040605,0.6126774573168453,1
9_30,1.0,4,0.26475548060708265,0.21830665813060177,0.31877057793345004,1
9_31,1.0,4,0.34780361757105943,0.31508194939973466,0.3818044339616066,3
9_32,1.0,4,0.4705357142857143,0.4342859095147754,0.510958162257591,2
10_24,1.0,5,0.6428571428571429,0.5683029061102831,0.7171570941515866,1
10_25,1.0,5,0.45476190476190476,0.41940239190120554,0.49032653879992194,4
10_26,1.0,5,0.48381452318460194,0.4320845334370463,0.5362970806141806,3
11_24,1.0,5,0.5234270414993306,0.47542778768806165,0.5770843115694374,2
11_25,1.0,5,0.6292962356792144,0.589731467473525,0.6679567737569431,4
11_26,1.0,5,0.739424703891709,0.6921653743434164,0.788668069611274,3
12_24,1.0,5,0.75,0.6857094376212023,0.814346252663241,2
12_25,1.0,5,0.5851851851851851,0.5081902159771012,0.6587413055109684,1
3_25,1.0,5,0.5142585551330798,0.45209273058826177,0.570757693716798,2
3_26,1.0,5,0.5971223021582733,0.5450526331052082,0.643798652775672,2
4_25,1.0,5,0.43564356435643564,0.39308943016839587,0.47596084533165073,4
4_26,1.0,5,0.5912806539509536,0.5571728056653414,0.6261371042191413,4
5_24,1.0,5,0.2839366515837104,0.2288147552319264,0.34438524088645234,2
5_25,1.0,5,0.5451314854299929,0.510327519379845,0.5802778615138817,4
5_26,1.0,5,0.5306585919757759,0.4947778015442525,0.5647453403624002,4
5_27,1.0,5,0.5561224489795918,0.49795440051020406,0.6182953600147888,1
6_24,1.0,5,0.3796477495107632,0.32981758373205744,0.43168538646125304,3
6_25,1.0,5,0.48860958366064416,0.44897616253372147,0.5301160110840768,4
6_26,1.0,5,0.4180576631259484,0.380077877860209,0.4647444331983806,4
6_27,1.0,5,0.47701149425287354,0.43897250021437906,0.517481219805455,4
6_28,1.0,5,0.4846153846153846,0.4334462018755383,0.5393328879642748,2
7_23,1.0,5,0.49493670886075947,0.4492539682809181,0.5441756804536702,4
7_24,1.0,5,0.400562851782364,0.35733577364463787,0.4447543608269812,4
7_25,1.0,5,0.371160409556314,0.3310177034428795,0.4149451450773652,4
7_26,1.0,5,0.3346872461413485,0.29655536845795527,0.38065984729534186,4
7_27,1.0,5,0.35280898876404493,0.32016015102668843,0.39024716316681884,4
7_28,1.0,5,0.3417890520694259,0.30510281315798854,0.38156032066774687,4
7_29,1.0,5,0.36548223350253806,0.300213776649808,0.42783737345593015,1
8_23,1.0,5,0.48872180451127817,0.4160111269245698,0.567577407504592,3
8_24,1.0,5,0.4310099573257468,0.3766653331845283,0.48055947082096934,4
8_25,1.0,5,0.3959731543624161,0.3611095915390226,0.43416859449506634,4
8_26,1.0,5,0.40152963671128106,0.3637182096036518,0.4410984473892405,4
8_27,1.0,5,0.4525862068965517,0.4128511422826928,0.49442384787230875,4
8_28,1.0,5,0.4625199362041467,0.42076867219917014,0.5000112917795845,4
8_29,1.0,5,0.49076517150395776,0.4440519560587378,0.5361486071675235,2
8_30,1.0,5,0.32520846696600386,0.2947332859174964,0.3571902145533282,3
8_31,1.0,5,0.3679945982444294,0.3339583333333333,0.40446380111111174,3
9_23,1.0,5,0.49586776859504134,0.4123483140034364,0.5824404761904762,2
9_24,1.0,5,0.560377358490566,0.5146401580453075,0.6111648250460405,4
9_25,1.0,5,0.4925544100801833,0.4568934451103862,0.5335535430676174,4
9_26,1.0,5,0.44760213143872113,0.40992876526458616,0.4856537269845037,4
9_27,1.0,5,0.5342465753424658,0.47859865911169586,0.5921160063845461,2
9_28,1.0,5,0.5545023696682464,0.4986741879453025,0.6145363427239865,1
9_30,1.0,5,0.2602739726027397,0.21324574813919145,0.31386943144250595,1
9_31,1.0,5,0.35677352637021714,0.3223561796410143,0.3945478592277048,3
9_32,1.0,5,0.46968325791855203,0.42987697342728715,0.5089373317325622,2
10_24,1.0,6,0.6344086021505376,0.541095890410959,0.7180941437719479,1
10_25,1.0,6,0.4725868725868726,0.4340422463912623,0.5132329051886728,4
10_26,1.0,6,0.49784296807592754,0.4441350456130077,0.5487921202415219,3
11_24,1.0,6,0.545335085413929,0.4973329758713137,0.5984761737998464,2
11_25,1.0,6,0.65,0.6132275788621949,0.6876467376467377,4
11_26,1.0,6,0.7569659442724458,0.7098187996165852,0.8003338116927684,3
12_24,1.0,6,0.7695652173913043,0.7031052631578947,0.8337035408250866,2
12_25,1.0,6,0.6061643835616438,0.525402889691581,0.68732099161619,1
3_25,1.0,6,0.521780303030303,0.46345876963350785,0.579743688031307,2
3_26,1.0,6,0.6439290586630286,0.5974013073019695,0.6902782755310278,2
4_25,1.0,6,0.4421162912519644,0.40370521477190047,0.4834661273532453,4
4_26,1.0,6,0.6021150033046927,0.5682624753291896,0.6366112507707632,4
5_24,1.0,6,0.30089485458612975,0.23979912083418523,0.3632982568027211,2
5_25,1.0,6,0.5638157894736842,0.5323955702197525,0.5991105986797599,4
5_26,1.0,6,0.5363703159441587,0.5045702115926044,0.5709501565348339,4
5_27,1.0,6,0.5975,0.54371921182266,0.6540749361080687,1
6_24,1.0,6,0.39040451552210725,0.34432218271784354,0.44248440618110774,3
6_25,1.0,6,0.5087719298245614,0.4706793604709976,0.5496933839495075,4
6_26,1.0,6,0.4359341445955619,0.3931566931026196,0.48267377359195957,4
6_27,1.0,6,0.48173374613003095,0.44403349636391964,0.5227425315202157,4
6_28,1.0,6,0.484375,0.4349435534703392,0.5339691987906274,2
7_23,1.0,6,0.5343855693348365,0.48534168977532455,0.5837160078574251,4
7_24,1.0,6,0.4284412032816773,0.38545307218882263,0.4755399503603646,4
7_25,1.0,6,0.38147833474936277,0.341273995974077,0.42324469461697717,4
7_26,1.0,6,0.34935897435897434,0.3093876653300616,0.39281151015742216,4
7_27,1.0,6,0.36270939548434084,0.32589928521128386,0.4057365569178491,4
7_28,1.0,6,0.3455978975032852,0.3131576505164499,0.3812619511331444,4
7_29,1.0,6,0.375,0.3124665973871734,0.43902611759828647,1
8_23,1.0,6,0.5111940298507462,0.440126213592233,0.5877192982456141,3
8_24,1.0,6,0.4583333333333333,0.4077476604278075,0.5145841151170512,4
8_25,1.0,6,0.40154867256637167,0.36685085222186414,0.4428827974321794,4
8_26,1.0,6,0.41834862385321103,0.38024275008145975,0.45705587298243766,4
8_27,1.0,6,0.4623931623931624,0.4224666455696202,0.5019279685622843,4
8_28,1.0,6,0.46392552366175327,0.429571623516205,0.5036487033125084,4
8_29,1.0,6,0.49625,0.4438182723345485,0.5466932558345301,2
